p_id,rush_attempts,rush_yards,rush_touchdowns,longest_rush,times_pass_target,receptions,receiving_yards,receiving_touchdowns,longest_reception,fumbles,fumbles_lost,abbr,game_key,isHome,wy,position
GileJi00,1,-1,0,-1,0,5,57,0,23,0,0,TAM,197809020tam,True,1 | 1978,TE
ChriTo00,0,0,0,0,0,2,38,0,25,0,0,RAI,198711150sdg,False,10 | 1987,TE
KayxCl00,0,0,0,0,0,1,22,0,22,0,0,DEN,198711160den,True,10 | 1987,TE
BosoCa00,0,0,0,0,0,2,20,1,14,0,0,CHI,198711160den,False,10 | 1987,TE
MoorEm00,0,0,0,0,0,1,9,0,9,0,0,CHI,198711160den,False,10 | 1987,TE
MoorEm00,0,0,0,0,0,2,39,0,21,0,0,CHI,198711220chi,True,11 | 1987,TE
BosoCa00,0,0,0,0,0,2,10,0,7,0,0,CHI,198711220chi,True,11 | 1987,TE
KabxVy00,0,0,0,0,0,1,28,0,28,0,0,DET,198711220chi,False,11 | 1987,TE
HolmRo00,0,0,0,0,0,4,49,0,23,0,0,CIN,198711220cin,True,11 | 1987,TE
KattEr00,0,0,0,0,0,2,23,0,12,0,0,CIN,198711220cin,True,11 | 1987,TE
LeexDa20,0,0,0,0,0,2,12,0,7,0,0,PIT,198711220cin,False,11 | 1987,TE
CoffPa00,0,0,0,0,0,2,17,0,9,0,0,KAN,198711220kan,True,11 | 1987,TE
HayeJo00,0,0,0,0,0,1,11,0,11,0,0,KAN,198711220kan,True,11 | 1987,TE
KeelMa20,0,0,0,0,0,1,2,0,2,0,0,KAN,198711220kan,True,11 | 1987,TE
WestEd00,0,0,0,0,0,1,6,0,6,0,0,GNB,198711220kan,False,11 | 1987,TE
JordSt00,0,0,0,0,0,3,40,0,16,0,0,MIN,198711220min,True,11 | 1987,TE
HiltCa00,0,0,0,0,0,1,8,1,8,0,0,MIN,198711220min,True,11 | 1987,TE
WhisKe00,0,0,0,0,0,4,27,0,9,0,0,ATL,198711220min,False,11 | 1987,TE
CoxxAr00,0,0,0,0,0,1,8,0,8,0,0,ATL,198711220min,False,11 | 1987,TE
SharDa20,0,0,0,0,0,1,5,0,5,0,0,ATL,198711220min,False,11 | 1987,TE
DawsLi00,0,0,0,0,0,1,7,0,7,0,0,NWE,198711220nwe,True,11 | 1987,TE
FranAr20,0,0,0,0,0,0,0,0,0,0,0,NWE,198711220nwe,True,11 | 1987,TE
BeacPa00,0,0,0,0,0,4,25,0,11,0,0,CLT,198711220nwe,False,11 | 1987,TE
SherTi00,0,0,0,0,0,1,14,0,14,0,0,CLT,198711220nwe,False,11 | 1987,TE
ShulMi00,0,0,0,0,0,5,68,1,32,0,0,NYJ,198711220nyj,True,11 | 1987,TE
KlevRo00,0,0,0,0,0,1,11,0,11,0,0,NYJ,198711220nyj,True,11 | 1987,TE
MetzPe00,0,0,0,0,0,2,16,0,9,0,0,BUF,198711220nyj,False,11 | 1987,TE
NewsOz00,0,0,0,0,0,2,47,0,24,0,0,CLE,198711220oti,False,11 | 1987,TE
TennDe00,0,0,0,0,0,1,15,0,15,0,0,CLE,198711220oti,False,11 | 1987,TE
SpagJo00,0,0,0,0,0,4,28,0,8,0,0,PHI,198711220phi,True,11 | 1987,TE
GileJi00,0,0,0,0,0,1,8,0,8,0,0,PHI,198711220phi,True,11 | 1987,TE
AwalRo00,1,-1,0,-1,0,3,57,0,25,0,0,CRD,198711220phi,False,11 | 1987,TE
MageCa00,0,0,0,0,0,1,18,0,18,0,0,TAM,198711220tam,True,11 | 1987,TE
HallRo00,0,0,0,0,0,1,3,0,3,0,0,TAM,198711220tam,True,11 | 1987,TE
FranJo00,0,0,0,0,0,2,21,0,14,0,0,SFO,198711220tam,False,11 | 1987,TE
FranRu00,0,0,0,0,0,1,11,0,11,0,0,SFO,198711220tam,False,11 | 1987,TE
BrenHo00,0,0,0,0,0,2,14,0,8,0,0,NOR,198711220nor,True,11 | 1987,TE
TiceJo00,0,0,0,0,0,1,8,0,8,0,0,NOR,198711220nor,True,11 | 1987,TE
BavaMa00,0,0,0,0,0,3,43,1,22,0,0,NYG,198711220nor,False,11 | 1987,TE
ChriTo00,0,0,0,0,0,1,9,0,9,0,0,RAI,198711220rai,True,11 | 1987,TE
KayxCl00,0,0,0,0,0,2,42,0,30,0,0,DEN,198711220rai,False,11 | 1987,TE
HoloPe00,0,0,0,0,0,1,7,0,7,0,0,SDG,198711220sea,False,11 | 1987,TE
CosbDo00,0,0,0,0,0,1,7,0,7,0,0,DAL,198711220dal,True,11 | 1987,TE
JohnDa02,0,0,0,0,0,1,7,0,7,0,0,MIA,198711220dal,False,11 | 1987,TE
HardBr00,0,0,0,0,0,1,6,0,6,0,0,MIA,198711220dal,False,11 | 1987,TE
DidiCl00,0,0,0,0,0,5,74,0,23,0,0,WAS,198711230was,True,11 | 1987,TE
WarrDo00,0,0,0,0,0,2,11,0,6,0,0,WAS,198711230was,True,11 | 1987,TE
OrrxTe00,0,0,0,0,0,0,0,0,0,0,0,WAS,198711230was,True,11 | 1987,TE
JohnDa01,0,0,0,0,0,1,6,0,6,0,0,RAM,198711230was,False,11 | 1987,TE
RubiRo00,0,0,0,0,0,2,15,0,11,0,0,DET,198711260det,True,12 | 1987,TE
KabxVy00,0,0,0,0,0,1,12,0,12,0,0,DET,198711260det,True,12 | 1987,TE
HayeJo00,0,0,0,0,0,3,26,1,10,0,0,KAN,198711260det,False,12 | 1987,TE
CoffPa00,0,0,0,0,0,1,13,1,13,0,0,KAN,198711260det,False,12 | 1987,TE
CosbDo00,0,0,0,0,0,1,30,0,30,0,0,DAL,198711260dal,True,12 | 1987,TE
JordSt00,0,0,0,0,0,3,41,0,17,0,0,MIN,198711260dal,False,12 | 1987,TE
MulaMi00,0,0,0,0,0,0,0,0,0,0,0,MIN,198711260dal,False,12 | 1987,TE
AwalRo00,0,0,0,0,0,5,81,1,26,0,0,CRD,198711290atl,False,12 | 1987,TE
MetzPe00,0,0,0,0,0,3,40,0,15,0,0,BUF,198711290buf,True,12 | 1987,TE
RollBu00,0,0,0,0,0,1,3,1,3,0,0,BUF,198711290buf,True,12 | 1987,TE
JohnDa02,0,0,0,0,0,0,0,0,0,0,0,MIA,198711290buf,False,12 | 1987,TE
MoorEm00,0,0,0,0,0,2,25,0,19,0,0,CHI,198711290chi,True,12 | 1987,TE
WestEd00,0,0,0,0,0,2,23,0,13,0,0,GNB,198711290chi,False,12 | 1987,TE
BranJo20,0,0,0,0,0,2,14,0,8,0,0,CLT,198711290clt,True,12 | 1987,TE
BeacPa00,0,0,0,0,0,1,7,0,7,0,0,CLT,198711290clt,True,12 | 1987,TE
WillJa00,0,0,0,0,0,2,11,1,7,0,0,OTI,198711290clt,False,12 | 1987,TE
DawsLi00,0,0,0,0,0,1,9,0,9,0,0,NWE,198711290nwe,True,12 | 1987,TE
ScotWi00,0,0,0,0,0,1,3,1,3,0,0,NWE,198711290nwe,True,12 | 1987,TE
FranAr20,0,0,0,0,0,0,0,0,0,0,0,NWE,198711290nwe,True,12 | 1987,TE
SpagJo00,0,0,0,0,0,5,58,0,16,0,0,PHI,198711290nwe,False,12 | 1987,TE
KlevRo00,0,0,0,0,0,1,30,0,30,0,0,NYJ,198711290nyj,True,12 | 1987,TE
ShulMi00,0,0,0,0,0,2,16,0,8,0,0,NYJ,198711290nyj,True,12 | 1987,TE
KattEr00,0,0,0,0,0,2,60,1,57,0,0,CIN,198711290nyj,False,12 | 1987,TE
HolmRo00,0,0,0,0,0,2,21,0,12,0,0,CIN,198711290nyj,False,12 | 1987,TE
BrenHo00,0,0,0,0,0,1,20,0,20,0,0,NOR,198711290pit,False,12 | 1987,TE
HillDa01,0,0,0,0,0,1,24,0,24,0,0,RAM,198711290ram,True,12 | 1987,TE
MageCa00,0,0,0,0,0,5,72,0,25,0,0,TAM,198711290ram,False,12 | 1987,TE
HallRo00,0,0,0,0,0,1,20,0,20,0,0,TAM,198711290ram,False,12 | 1987,TE
WinsKe00,0,0,0,0,0,5,49,0,20,0,0,SDG,198711290sdg,True,12 | 1987,TE
MoblOr00,0,0,0,0,0,2,30,0,22,0,0,DEN,198711290sdg,False,12 | 1987,TE
KayxCl00,0,0,0,0,0,1,10,0,10,0,0,DEN,198711290sdg,False,12 | 1987,TE
WarrDo00,0,0,0,0,0,1,7,0,7,0,0,WAS,198711290was,True,12 | 1987,TE
BavaMa00,0,0,0,0,0,2,37,1,30,0,0,NYG,198711290was,False,12 | 1987,TE
FranJo00,0,0,0,0,0,6,76,0,27,0,0,SFO,198711290sfo,True,12 | 1987,TE
NewsOz00,0,0,0,0,0,1,6,0,6,0,0,CLE,198711290sfo,False,12 | 1987,TE
TiceMi00,0,0,0,0,0,3,18,1,12,0,0,SEA,198711300sea,True,12 | 1987,TE
ChriTo00,0,0,0,0,0,2,32,0,21,0,0,RAI,198711300sea,False,12 | 1987,TE
HolmRo00,0,0,0,0,0,5,90,0,24,0,0,CIN,198712060cin,True,13 | 1987,TE
HayeJo00,0,0,0,0,0,1,11,0,11,0,0,KAN,198712060cin,False,13 | 1987,TE
NewsOz00,0,0,0,0,0,1,11,0,11,0,0,CLE,198712060cle,True,13 | 1987,TE
BoyeMa00,0,0,0,0,0,5,38,0,15,0,0,CLT,198712060cle,False,13 | 1987,TE
AwalRo00,0,0,0,0,0,3,32,0,12,0,0,CRD,198712060crd,True,13 | 1987,TE
DidiCl00,0,0,0,0,0,1,19,1,19,0,0,WAS,198712060crd,False,13 | 1987,TE
RubiRo00,0,0,0,0,0,4,34,0,13,0,0,DET,198712060det,True,13 | 1987,TE
JohnDa01,0,0,0,0,0,2,17,0,9,0,0,RAM,198712060det,False,13 | 1987,TE
WestEd00,0,0,0,0,0,1,8,0,8,0,0,GNB,198712060gnb,True,13 | 1987,TE
HellRo00,0,0,0,0,0,2,19,0,10,0,0,SFO,198712060gnb,False,13 | 1987,TE
FranJo00,0,0,0,0,0,2,18,0,15,0,0,SFO,198712060gnb,False,13 | 1987,TE
JoneBr00,0,0,0,0,0,1,13,0,13,0,0,SFO,198712060gnb,False,13 | 1987,TE
BavaMa00,0,0,0,0,0,6,133,1,36,0,0,NYG,198712060nyg,True,13 | 1987,TE
GileJi00,0,0,0,0,0,5,78,1,40,0,0,PHI,198712060nyg,False,13 | 1987,TE
SpagJo00,0,0,0,0,0,1,8,0,8,0,0,PHI,198712060nyg,False,13 | 1987,TE
WillJa00,0,0,0,0,0,2,37,0,21,0,0,OTI,198712060oti,True,13 | 1987,TE
WinsKe00,0,0,0,0,0,4,25,1,11,0,0,SDG,198712060oti,False,13 | 1987,TE
HoloPe00,0,0,0,0,0,1,15,0,15,0,0,SDG,198712060oti,False,13 | 1987,TE
LeexDa20,0,0,0,0,0,1,4,0,4,0,0,PIT,198712060pit,True,13 | 1987,TE
TiceMi00,0,0,0,0,0,1,7,0,7,0,0,SEA,198712060pit,False,13 | 1987,TE
MoblOr00,0,0,0,0,0,1,28,0,28,0,0,DEN,198712060den,True,13 | 1987,TE
KayxCl00,0,0,0,0,0,1,15,0,15,0,0,DEN,198712060den,True,13 | 1987,TE
DawsLi00,0,0,0,0,0,1,8,0,8,0,0,NWE,198712060den,False,13 | 1987,TE
FranAr20,0,0,0,0,0,0,0,0,0,0,0,NWE,198712060den,False,13 | 1987,TE
TiceJo00,0,0,0,0,0,2,14,2,8,0,0,NOR,198712060nor,True,13 | 1987,TE
BensCl00,0,0,0,0,0,1,5,0,5,0,0,NOR,198712060nor,True,13 | 1987,TE
HallRo00,0,0,0,0,0,1,12,0,12,0,0,TAM,198712060nor,False,13 | 1987,TE
MageCa00,0,0,0,0,0,1,6,0,6,0,0,TAM,198712060nor,False,13 | 1987,TE
ChriTo00,0,0,0,0,0,3,62,0,33,0,0,RAI,198712060rai,True,13 | 1987,TE
JunkTr20,0,0,0,0,0,1,8,0,8,0,0,RAI,198712060rai,True,13 | 1987,TE
MetzPe00,0,0,0,0,0,2,33,0,25,0,0,BUF,198712060rai,False,13 | 1987,TE
RollBu00,0,0,0,0,0,1,3,1,3,0,0,BUF,198712060rai,False,13 | 1987,TE
JordSt00,0,0,0,0,0,4,39,0,15,0,0,MIN,198712060min,True,13 | 1987,TE
MoorEm00,0,0,0,0,0,1,23,0,23,0,0,CHI,198712060min,False,13 | 1987,TE
JohnDa02,0,0,0,0,0,2,24,1,22,0,0,MIA,198712070mia,True,13 | 1987,TE
HardBr00,0,0,0,0,0,2,18,0,12,0,0,MIA,198712070mia,True,13 | 1987,TE
ShulMi00,0,0,0,0,0,3,23,0,15,0,0,NYJ,198712070mia,False,13 | 1987,TE
KlevRo00,0,0,0,0,0,1,12,0,12,0,0,NYJ,198712070mia,False,13 | 1987,TE
GrigBi00,0,0,0,0,0,0,0,0,0,0,0,NYJ,198712070mia,False,13 | 1987,TE
NewsOz00,0,0,0,0,0,3,18,0,8,0,0,CLE,198712130cle,True,14 | 1987,TE
TennDe00,0,0,0,0,0,1,2,1,2,0,0,CLE,198712130cle,True,14 | 1987,TE
KattEr00,0,0,0,0,0,4,34,0,15,0,0,CIN,198712130cle,False,14 | 1987,TE
HolmRo00,0,0,0,0,0,2,17,0,9,0,0,CIN,198712130cle,False,14 | 1987,TE
BeacPa00,0,0,0,0,0,1,11,0,11,0,0,CLT,198712130clt,True,14 | 1987,TE
MetzPe00,0,0,0,0,0,2,9,0,6,0,0,BUF,198712130clt,False,14 | 1987,TE
WestEd00,0,0,0,0,0,3,80,0,40,0,0,GNB,198712130gnb,True,14 | 1987,TE
JordSt00,0,0,0,0,0,3,45,0,27,0,0,MIN,198712130gnb,False,14 | 1987,TE
FranAr20,0,0,0,0,0,0,0,0,0,0,0,NWE,198712130nwe,True,14 | 1987,TE
ShulMi00,0,0,0,0,0,4,38,0,14,0,0,NYJ,198712130nwe,False,14 | 1987,TE
KlevRo00,0,0,0,0,0,1,17,0,17,0,0,NYJ,198712130nwe,False,14 | 1987,TE
SpagJo00,0,0,0,0,0,4,31,0,9,0,0,PHI,198712130phi,True,14 | 1987,TE
GileJi00,0,0,0,0,0,1,9,0,9,0,0,PHI,198712130phi,True,14 | 1987,TE
HardBr00,0,0,0,0,0,2,38,0,31,0,0,MIA,198712130phi,False,14 | 1987,TE
WarrDo00,0,0,0,0,0,1,6,0,6,0,0,WAS,198712130was,True,14 | 1987,TE
DidiCl00,0,0,0,0,0,1,2,0,2,0,0,WAS,198712130was,True,14 | 1987,TE
CosbDo00,0,0,0,0,0,5,79,0,28,0,0,DAL,198712130was,False,14 | 1987,TE
ChanTh00,0,0,0,0,0,1,7,0,7,0,0,DAL,198712130was,False,14 | 1987,TE
AwalRo00,1,-8,0,-8,0,5,78,1,24,0,0,CRD,198712130crd,True,14 | 1987,TE
BavaMa00,0,0,0,0,0,11,137,1,24,0,0,NYG,198712130crd,False,14 | 1987,TE
HayeJo00,0,0,0,0,0,1,13,0,13,0,0,KAN,198712130kan,True,14 | 1987,TE
ChriTo00,0,0,0,0,0,5,64,0,24,0,0,RAI,198712130kan,False,14 | 1987,TE
BatyGr00,0,0,0,0,0,3,37,0,20,0,0,RAM,198712130ram,True,14 | 1987,TE
HillDa01,0,0,0,0,0,1,10,0,10,0,0,RAM,198712130ram,True,14 | 1987,TE
SharDa20,0,0,0,0,0,1,1,0,1,0,0,ATL,198712130ram,False,14 | 1987,TE
WinsKe00,0,0,0,0,0,6,74,0,30,0,0,SDG,198712130sdg,True,14 | 1987,TE
HoloPe00,0,0,0,0,0,3,38,0,17,0,0,SDG,198712130sdg,True,14 | 1987,TE
HallRo00,0,0,0,0,0,4,34,0,14,0,0,TAM,198712130tam,True,14 | 1987,TE
RubiRo00,0,0,0,0,0,2,22,0,12,0,0,DET,198712130tam,False,14 | 1987,TE
TiceMi00,0,0,0,0,0,1,0,0,0,0,0,SEA,198712130sea,True,14 | 1987,TE
KayxCl00,0,0,0,0,0,2,26,0,16,0,0,DEN,198712130sea,False,14 | 1987,TE
MichBo00,0,0,0,0,0,1,6,0,6,0,0,DEN,198712130sea,False,14 | 1987,TE
FranJo00,0,0,0,0,0,1,9,0,9,0,0,SFO,198712140sfo,True,14 | 1987,TE
BosoCa00,0,0,0,0,0,1,21,0,21,0,0,CHI,198712140sfo,False,14 | 1987,TE
MoorEm00,0,0,0,0,0,2,17,0,11,0,0,CHI,198712140sfo,False,14 | 1987,TE
BavaMa00,0,0,0,0,0,1,12,0,12,0,0,NYG,198712190nyg,True,15 | 1987,TE
MowaZe00,0,0,0,0,0,1,1,1,1,0,0,NYG,198712190nyg,True,15 | 1987,TE
WestEd00,0,0,0,0,0,3,26,0,18,0,0,GNB,198712190nyg,False,15 | 1987,TE
KayxCl00,0,0,0,0,0,6,91,0,23,0,0,DEN,198712190den,True,15 | 1987,TE
MoblOr00,0,0,0,0,0,1,7,0,7,0,0,DEN,198712190den,True,15 | 1987,TE
HayeJo00,0,0,0,0,0,3,35,0,17,0,0,KAN,198712190den,False,15 | 1987,TE
CoffPa00,0,0,0,0,0,1,8,0,8,0,0,KAN,198712190den,False,15 | 1987,TE
KeelMa20,0,0,0,0,0,1,7,0,7,0,0,KAN,198712190den,False,15 | 1987,TE
MetzPe00,0,0,0,0,0,1,20,0,20,0,0,BUF,198712200buf,True,15 | 1987,TE
DawsLi00,0,0,0,0,0,2,7,0,5,0,0,NWE,198712200buf,False,15 | 1987,TE
FranAr20,0,0,0,0,0,0,0,0,0,0,0,NWE,198712200buf,False,15 | 1987,TE
BosoCa00,0,0,0,0,0,1,31,0,31,0,0,CHI,198712200chi,True,15 | 1987,TE
MoorEm00,0,0,0,0,0,2,23,1,20,0,0,CHI,198712200chi,True,15 | 1987,TE
KattEr00,0,0,0,0,0,2,19,0,10,0,0,CIN,198712200cin,True,15 | 1987,TE
HolmRo00,0,0,0,0,0,2,5,0,5,0,0,CIN,198712200cin,True,15 | 1987,TE
TiceJo00,0,0,0,0,0,2,29,0,20,0,0,NOR,198712200cin,False,15 | 1987,TE
BrenHo00,0,0,0,0,0,1,19,0,19,0,0,NOR,198712200cin,False,15 | 1987,TE
KabxVy00,0,0,0,0,0,1,4,0,4,0,0,DET,198712200det,True,15 | 1987,TE
JordSt00,0,0,0,0,0,2,23,0,14,0,0,MIN,198712200det,False,15 | 1987,TE
ShulMi00,0,0,0,0,0,6,66,0,20,0,0,NYJ,198712200nyj,True,15 | 1987,TE
KlevRo00,0,0,0,0,0,0,0,0,0,0,0,NYJ,198712200nyj,True,15 | 1987,TE
SpagJo00,0,0,0,0,0,1,7,0,7,0,0,PHI,198712200nyj,False,15 | 1987,TE
WillJa00,0,0,0,0,0,2,29,0,15,0,0,OTI,198712200oti,True,15 | 1987,TE
ChriTo00,0,0,0,0,0,4,49,0,19,0,0,RAI,198712200rai,True,15 | 1987,TE
NewsOz00,0,0,0,0,0,1,1,0,1,0,0,CLE,198712200rai,False,15 | 1987,TE
WinsKe00,0,0,0,0,0,6,45,0,14,0,0,SDG,198712200sdg,True,15 | 1987,TE
BoyeMa00,0,0,0,0,0,2,18,0,13,0,0,CLT,198712200sdg,False,15 | 1987,TE
BeacPa00,0,0,0,0,0,2,13,0,7,0,0,CLT,198712200sdg,False,15 | 1987,TE
FranJo00,0,0,0,0,0,2,41,0,24,0,0,SFO,198712200sfo,True,15 | 1987,TE
JoneBr00,0,0,0,0,0,1,22,0,22,0,0,SFO,198712200sfo,True,15 | 1987,TE
CoxxAr00,0,0,0,0,0,2,13,0,9,0,0,ATL,198712200sfo,False,15 | 1987,TE
HallRo00,0,0,0,0,0,2,10,1,9,0,0,TAM,198712200tam,True,15 | 1987,TE
MageCa00,0,0,0,0,0,1,8,0,8,0,0,TAM,198712200tam,True,15 | 1987,TE
AwalRo00,0,0,0,0,0,3,15,1,5,0,0,CRD,198712200tam,False,15 | 1987,TE
NovaJa00,0,0,0,0,0,1,15,1,15,0,0,CRD,198712200tam,False,15 | 1987,TE
HardBr00,0,0,0,0,0,2,29,0,15,0,0,MIA,198712200mia,True,15 | 1987,TE
DidiCl00,0,0,0,0,0,4,52,0,22,0,0,WAS,198712200mia,False,15 | 1987,TE
JohnDa01,0,0,0,0,0,2,35,0,20,0,0,RAM,198712210ram,True,15 | 1987,TE
CosbDo00,0,0,0,0,0,2,35,1,27,0,0,DAL,198712210ram,False,15 | 1987,TE
YounTh20,0,0,0,0,0,1,6,0,6,0,0,PIT,198712260pit,True,16 | 1987,TE
NewsOz00,0,0,0,0,0,6,94,0,25,0,0,CLE,198712260pit,False,16 | 1987,TE
TennDe00,0,0,0,0,0,1,2,1,2,0,0,CLE,198712260pit,False,16 | 1987,TE
JordSt00,0,0,0,0,0,5,65,0,23,0,0,MIN,198712260min,True,16 | 1987,TE
MulaMi00,0,0,0,0,0,1,6,0,6,0,0,MIN,198712260min,True,16 | 1987,TE
OrrxTe00,0,0,0,0,0,3,35,0,23,0,0,WAS,198712260min,False,16 | 1987,TE
CoxxAr00,0,0,0,0,0,3,27,0,11,0,0,ATL,198712270atl,True,16 | 1987,TE
BoyeMa00,0,0,0,0,0,2,12,0,7,0,0,CLT,198712270clt,True,16 | 1987,TE
BeacPa00,0,0,0,0,0,1,3,0,3,0,0,CLT,198712270clt,True,16 | 1987,TE
ChanTh00,0,0,0,0,0,1,9,0,9,0,0,DAL,198712270dal,True,16 | 1987,TE
CosbDo00,0,0,0,0,0,1,4,0,4,0,0,DAL,198712270dal,True,16 | 1987,TE
NovaJa00,0,0,0,0,0,4,42,0,19,0,0,CRD,198712270dal,False,16 | 1987,TE
HayeJo00,0,0,0,0,0,1,8,0,8,0,0,KAN,198712270kan,True,16 | 1987,TE
TiceMi00,0,0,0,0,0,2,14,0,8,0,0,SEA,198712270kan,False,16 | 1987,TE
BrenHo00,0,0,0,0,0,2,30,0,19,0,0,NOR,198712270nor,True,16 | 1987,TE
TiceJo00,0,0,0,0,0,2,23,1,18,0,0,NOR,198712270nor,True,16 | 1987,TE
BensCl00,0,0,0,0,0,1,6,0,6,0,0,NOR,198712270nor,True,16 | 1987,TE
BavaMa00,0,0,0,0,0,6,109,1,25,0,0,NYG,198712270nyg,True,16 | 1987,TE
ShulMi00,0,0,0,0,0,2,15,0,8,0,0,NYJ,198712270nyg,False,16 | 1987,TE
KlevRo00,0,0,0,0,0,1,5,0,5,0,0,NYJ,198712270nyg,False,16 | 1987,TE
WillJa00,0,0,0,0,0,2,30,0,22,0,0,OTI,198712270oti,True,16 | 1987,TE
HolmRo00,0,0,0,0,0,2,16,0,14,0,0,CIN,198712270oti,False,16 | 1987,TE
SpagJo00,0,0,0,0,0,3,24,0,10,0,0,PHI,198712270phi,True,16 | 1987,TE
MoblOr00,0,0,0,0,0,2,35,0,19,0,0,DEN,198712270den,True,16 | 1987,TE
KayxCl00,0,0,0,0,0,1,22,0,22,0,0,DEN,198712270den,True,16 | 1987,TE
WinsKe00,0,0,0,0,0,6,44,0,14,0,0,SDG,198712270den,False,16 | 1987,TE
ChriTo00,0,0,0,0,0,4,54,0,21,0,0,RAI,198712270rai,True,16 | 1987,TE
MoorEm00,0,0,0,0,0,1,13,0,13,0,0,CHI,198712270rai,False,16 | 1987,TE
FranJo00,1,2,0,2,0,5,74,1,18,0,0,SFO,198712270sfo,True,16 | 1987,TE
HillDa01,0,0,0,0,0,1,4,0,4,0,0,RAM,198712270sfo,False,16 | 1987,TE
HardBr00,0,0,0,0,0,6,69,0,19,0,0,MIA,198712280mia,True,16 | 1987,TE
FranAr20,0,0,0,0,0,0,0,0,0,0,0,NWE,198712280mia,False,16 | 1987,TE
BrenHo00,0,0,0,0,0,2,33,0,25,0,0,NOR,198801030nor,True,17 | 1987,TE
TiceJo00,0,0,0,0,0,2,13,0,10,0,0,NOR,198801030nor,True,17 | 1987,TE
JordSt00,0,0,0,0,0,2,17,1,12,0,0,MIN,198801030nor,False,17 | 1987,TE
TiceMi00,0,0,0,0,0,1,8,0,8,0,0,SEA,198801030oti,False,17 | 1987,TE
NewsOz00,0,0,0,0,0,4,65,0,22,0,0,CLE,198801090cle,True,18 | 1987,TE
BeacPa00,0,0,0,0,0,2,6,1,4,0,0,CLT,198801090cle,False,18 | 1987,TE
FranJo00,0,0,0,0,0,1,16,1,16,0,0,SFO,198801090sfo,True,18 | 1987,TE
JoneBr00,0,0,0,0,0,1,7,0,7,0,0,SFO,198801090sfo,True,18 | 1987,TE
HiltCa00,0,0,0,0,0,1,7,1,7,0,0,MIN,198801090sfo,False,18 | 1987,TE
BosoCa00,0,0,0,0,0,3,19,0,10,0,0,CHI,198801100chi,True,18 | 1987,TE
DidiCl00,0,0,0,0,0,2,32,1,18,0,0,WAS,198801100chi,False,18 | 1987,TE
WarrDo00,0,0,0,0,0,1,16,0,16,0,0,WAS,198801100chi,False,18 | 1987,TE
KayxCl00,0,0,0,0,0,3,57,2,29,0,0,DEN,198801100den,True,18 | 1987,TE
MoblOr00,0,0,0,0,0,1,9,0,9,0,0,DEN,198801100den,True,18 | 1987,TE
WillJa00,0,0,0,0,0,1,7,0,7,0,0,OTI,198801100den,False,18 | 1987,TE
WarrDo00,0,0,0,0,0,1,6,0,6,0,0,WAS,198801170was,True,19 | 1987,TE
JordSt00,0,0,0,0,0,3,56,0,36,0,0,MIN,198801170was,False,19 | 1987,TE
MoblOr00,0,0,0,0,0,1,8,0,8,0,0,DEN,198801170den,True,19 | 1987,TE
NewsOz00,0,0,0,0,0,3,35,0,25,0,0,CLE,198801170den,False,19 | 1987,TE
TennDe00,0,0,0,0,0,1,5,0,5,0,0,CLE,198801170den,False,19 | 1987,TE
KayxCl00,0,0,0,0,0,2,38,0,27,0,0,DEN,198801310den,True,20 | 1987,TE
WarrDo00,0,0,0,0,0,2,15,0,9,0,0,WAS,198801310den,False,20 | 1987,TE
DidiCl00,0,0,0,0,0,1,8,1,8,0,0,WAS,198801310den,False,20 | 1987,TE
MetzPe00,0,0,0,0,0,2,43,0,24,0,0,BUF,198809040buf,True,1 | 1988,TE
JordSt00,0,0,0,0,0,3,55,0,31,0,0,MIN,198809040buf,False,1 | 1988,TE
MulaMi00,0,0,0,0,0,1,8,0,8,0,0,MIN,198809040buf,False,1 | 1988,TE
HardBr00,0,0,0,0,0,3,38,0,19,0,0,MIA,198809040chi,False,1 | 1988,TE
HolmRo00,0,0,0,0,0,3,19,0,9,0,0,CIN,198809040cin,True,1 | 1988,TE
AwalRo00,0,0,0,0,0,3,17,0,8,0,0,CRD,198809040cin,False,1 | 1988,TE
LewiMa21,0,0,0,0,0,1,1,1,1,0,0,DET,198809040det,True,1 | 1988,TE
HigdAl20,0,0,0,0,0,1,9,1,9,0,0,ATL,198809040det,False,1 | 1988,TE
WhisKe00,0,0,0,0,0,1,7,0,7,0,0,ATL,198809040det,False,1 | 1988,TE
WestEd00,0,0,0,0,0,2,13,1,17,0,0,GNB,198809040gnb,True,1 | 1988,TE
HackJo21,0,0,0,0,0,0,0,0,0,0,0,GNB,198809040gnb,True,1 | 1988,TE
JohnDa01,0,0,0,0,0,5,31,0,9,0,0,RAM,198809040gnb,False,1 | 1988,TE
HoloPe00,0,0,0,0,0,4,26,0,8,0,0,RAM,198809040gnb,False,1 | 1988,TE
TiceJo00,0,0,0,0,0,2,5,0,8,0,0,NOR,198809040nor,True,1 | 1988,TE
FranJo00,0,0,0,0,0,5,59,2,17,0,0,SFO,198809040nor,False,1 | 1988,TE
HinnMi20,0,0,0,0,0,1,23,0,23,0,0,PIT,198809040pit,True,1 | 1988,TE
CosbDo00,0,0,0,0,0,3,12,0,5,0,0,DAL,198809040pit,False,1 | 1988,TE
HallRo00,0,0,0,0,0,5,59,0,19,0,0,TAM,198809040tam,True,1 | 1988,TE
MageCa00,0,0,0,0,0,1,6,0,6,0,0,TAM,198809040tam,True,1 | 1988,TE
